Date,Daily Dota 2 Peak Player count
10/30/2024 0:00,582709
10/31/2024 0:00,591750
11/1/2024 0:00,624443
11/2/2024 0:00,641741
11/3/2024 0:00,667155
11/4/2024 0:00,624244
11/5/2024 0:00,577637
11/6/2024 0:00,567716
11/7/2024 0:00,580006
11/8/2024 0:00,752847
11/9/2024 0:00,789352
11/10/2024 0:00,797599
11/11/2024 0:00,682207
11/12/2024 0:00,679059
11/13/2024 0:00,668356
11/14/2024 0:00,668468
11/15/2024 0:00,706471
11/16/2024 0:00,756648
11/17/2024 0:00,775356
11/18/2024 0:00,660068
11/19/2024 0:00,659032
11/20/2024 0:00,655899
11/21/2024 0:00,647989
11/22/2024 0:00,689611
11/23/2024 0:00,751298
11/24/2024 0:00,766626
11/25/2024 0:00,649492
11/26/2024 0:00,648453
11/27/2024 0:00,645632
11/28/2024 0:00,637948
11/29/2024 0:00,676396
11/30/2024 0:00,729708
12/1/2024 0:00,744296
12/2/2024 0:00,630334
12/3/2024 0:00,628555
12/4/2024 0:00,615715
12/5/2024 0:00,615341
12/6/2024 0:00,655989
12/7/2024 0:00,709505
12/8/2024 0:00,717235
12/9/2024 0:00,618358
12/10/2024 0:00,600334
12/11/2024 0:00,594495
12/12/2024 0:00,586301
12/13/2024 0:00,613679
12/14/2024 0:00,668465
12/15/2024 0:00,677677
12/16/2024 0:00,598912
12/17/2024 0:00,597787
12/18/2024 0:00,580565
12/19/2024 0:00,637818
12/20/2024 0:00,655658
12/21/2024 0:00,704818
12/22/2024 0:00,707657
12/23/2024 0:00,618573
12/24/2024 0:00,608266
12/25/2024 0:00,614575
12/26/2024 0:00,617676
12/27/2024 0:00,635736
12/28/2024 0:00,677060
12/29/2024 0:00,669312
12/30/2024 0:00,633192
12/31/2024 0:00,562113
1/1/2025 0:00,638080
1/2/2025 0:00,648021
1/3/2025 0:00,686353
1/4/2025 0:00,710477
1/5/2025 0:00,695257
1/6/2025 0:00,644244
1/7/2025 0:00,647274
1/8/2025 0:00,662299
1/9/2025 0:00,604600
1/10/2025 0:00,647881
1/11/2025 0:00,715295
1/12/2025 0:00,724553
1/13/2025 0:00,610102
1/14/2025 0:00,615719
1/15/2025 0:00,613167
1/16/2025 0:00,611733
1/17/2025 0:00,625991
1/18/2025 0:00,691617
1/19/2025 0:00,704098
1/20/2025 0:00,604146
1/21/2025 0:00,609502
1/22/2025 0:00,612220
1/23/2025 0:00,617913
1/24/2025 0:00,643583
1/25/2025 0:00,673780
1/26/2025 0:00,714888
1/27/2025 0:00,605389
1/28/2025 0:00,602459
1/29/2025 0:00,579005
1/30/2025 0:00,588707
1/31/2025 0:00,610395
2/1/2025 0:00,636911
2/2/2025 0:00,680014
2/3/2025 0:00,602887
2/4/2025 0:00,593711
2/5/2025 0:00,598104
2/6/2025 0:00,606314
2/7/2025 0:00,611123
2/8/2025 0:00,681428
2/9/2025 0:00,699872
2/10/2025 0:00,589474
2/11/2025 0:00,597918
2/12/2025 0:00,600289
2/13/2025 0:00,589720
2/14/2025 0:00,602609
2/15/2025 0:00,675521
2/16/2025 0:00,691868
2/17/2025 0:00,595634
2/18/2025 0:00,588824
2/19/2025 0:00,703339
2/20/2025 0:00,637204
2/21/2025 0:00,647908
2/22/2025 0:00,708948
2/23/2025 0:00,704824
2/24/2025 0:00,604578
2/25/2025 0:00,597067
2/26/2025 0:00,580667
2/27/2025 0:00,581541
2/28/2025 0:00,614202
3/1/2025 0:00,648625
3/2/2025 0:00,657780
3/3/2025 0:00,584608
3/4/2025 0:00,585963
3/5/2025 0:00,569263
3/6/2025 0:00,557710
3/7/2025 0:00,592868
3/8/2025 0:00,590128
3/9/2025 0:00,616393
3/10/2025 0:00,557829
3/11/2025 0:00,551032
3/12/2025 0:00,554041
3/13/2025 0:00,542160
3/14/2025 0:00,567165
3/15/2025 0:00,627292
3/16/2025 0:00,636278
3/17/2025 0:00,555211
3/18/2025 0:00,559315
3/19/2025 0:00,554246
3/20/2025 0:00,553421
3/21/2025 0:00,588655
3/22/2025 0:00,632847
3/23/2025 0:00,646153
3/24/2025 0:00,558285
3/25/2025 0:00,551336
3/26/2025 0:00,544330
3/27/2025 0:00,547358
3/28/2025 0:00,563401
3/29/2025 0:00,607808
3/30/2025 0:00,627301
3/31/2025 0:00,553932
4/1/2025 0:00,549129
4/2/2025 0:00,535272
4/3/2025 0:00,551795
4/4/2025 0:00,560877
4/5/2025 0:00,597621
4/6/2025 0:00,636445
4/7/2025 0:00,546675
4/8/2025 0:00,547111
4/9/2025 0:00,542180
4/10/2025 0:00,558044
4/11/2025 0:00,584778
4/12/2025 0:00,626784
4/13/2025 0:00,635461
4/14/2025 0:00,555604
4/15/2025 0:00,560215
4/16/2025 0:00,540691
4/17/2025 0:00,562932
4/18/2025 0:00,601218
4/19/2025 0:00,619203
4/20/2025 0:00,609691
4/21/2025 0:00,578536
4/22/2025 0:00,548733
4/23/2025 0:00,560790
4/24/2025 0:00,552027
4/25/2025 0:00,570166
4/26/2025 0:00,602054
4/27/2025 0:00,632514
4/28/2025 0:00,554444
4/29/2025 0:00,558803
4/30/2025 0:00,555422
5/1/2025 0:00,586144
5/2/2025 0:00,578934
5/3/2025 0:00,599408
5/4/2025 0:00,647166
5/5/2025 0:00,544774
5/6/2025 0:00,541382
5/7/2025 0:00,528819
5/8/2025 0:00,554240
5/9/2025 0:00,584069
5/10/2025 0:00,630173
5/11/2025 0:00,637964
5/12/2025 0:00,574540
5/13/2025 0:00,559912
5/14/2025 0:00,547859
5/15/2025 0:00,547928
5/16/2025 0:00,568130
5/17/2025 0:00,627002
5/18/2025 0:00,636200
5/19/2025 0:00,553683
5/20/2025 0:00,548560
5/21/2025 0:00,532591
5/22/2025 0:00,538797
5/23/2025 0:00,631595
5/24/2025 0:00,647559
5/25/2025 0:00,664357
5/26/2025 0:00,606229
5/27/2025 0:00,593740
5/28/2025 0:00,581844
5/29/2025 0:00,616434
5/30/2025 0:00,602944
5/31/2025 0:00,624894
6/1/2025 0:00,651553
6/2/2025 0:00,595991
6/3/2025 0:00,583722
6/4/2025 0:00,575856
6/5/2025 0:00,573720
6/6/2025 0:00,598447
6/7/2025 0:00,634555
6/8/2025 0:00,654886
6/9/2025 0:00,590155
6/10/2025 0:00,573539
6/11/2025 0:00,583538
6/12/2025 0:00,579292
6/13/2025 0:00,601971
6/14/2025 0:00,625375
6/15/2025 0:00,649599
6/16/2025 0:00,569712
6/17/2025 0:00,565362
6/18/2025 0:00,559238
6/19/2025 0:00,570279
6/20/2025 0:00,582411
6/21/2025 0:00,608369
6/22/2025 0:00,632375
6/23/2025 0:00,554594
6/24/2025 0:00,555492
6/25/2025 0:00,547248
6/26/2025 0:00,553593
6/27/2025 0:00,555969
6/28/2025 0:00,589498
6/29/2025 0:00,616937
6/30/2025 0:00,570758
7/1/2025 0:00,558027
7/2/2025 0:00,547565
7/3/2025 0:00,555892
7/4/2025 0:00,573969
7/5/2025 0:00,607070
7/6/2025 0:00,634246
7/7/2025 0:00,581086
7/8/2025 0:00,556884
7/9/2025 0:00,555892
7/10/2025 0:00,560181
7/11/2025 0:00,577036
7/12/2025 0:00,607142
7/13/2025 0:00,639690
7/14/2025 0:00,586091
7/15/2025 0:00,577766
7/16/2025 0:00,559278
7/17/2025 0:00,577617
7/18/2025 0:00,575368
7/19/2025 0:00,610301
7/20/2025 0:00,351065
